PolicyNumber,PolicyType,Sex,Age,MaritalStatus,DriverRating,PastClaims,Deductible,AddressChange,VehicleCategory,Make,VehicleAge,VehiclePrice,AgentType,RepNumber,Year,Month,Week,Day,CarsInvolved,CollisionArea,Fault,InforceAccident,WitnessPresent,PoliceReport,MonthClaimed,WeekClaimed,DayClaimed,InforceClaim,Claim,Fraud
9898,Collision,Female,51,Married,4,1,400,0,Sedan,Toyota,>7,20000 to 29000,External,13,2022,Aug,3,Tuesday,1,Urban,Policyholder,>30,No,No,Oct,1,Thursday,>30,4928.862989,0
9899,Collision,Male,27,Single,3,1,400,0,Sedan,Hyundai,6,20000 to 29000,External,10,2022,Jul,5,Saturday,1,Urban,Policyholder,>30,No,No,Aug,1,Tuesday,>30,2775.477768,0
9900,Liability,Male,38,Married,1,1,400,0,Sport,VW,7,30000 to 39000,External,8,2022,Jul,4,Wednesday,1,Urban,Third Party,>30,No,No,Aug,1,Wednesday,>30,64586.61862,0
9901,Liability,Male,41,Married,1,2 to 4,400,0,Sport,Honda,7,20000 to 29000,External,14,2022,May,5,Monday,1,Urban,Policyholder,>30,No,No,May,5,Monday,>30,1605.410804,0
9904,Collision,Male,26,Single,3,0,400,0,Sedan,Toyota,6,20000 to 29000,External,1,2022,Mar,5,Wednesday,1,Urban,Policyholder,>30,No,No,Apr,1,Friday,>30,4962.253526,0
9905,All Perils,Male,40,Married,4,1,400,0,Sedan,Nissan,7,30000 to 39000,External,12,2022,Mar,4,Thursday,1,Urban,Policyholder,>30,No,No,Mar,4,Friday,>30,21416.94909,0
9906,All Perils,Male,36,Single,2,2 to 4,400,0,Sedan,Honda,7,30000 to 39000,External,2,2022,Sep,3,Saturday,1,Rural,Policyholder,>30,No,No,Sep,3,Monday,>30,82440.20837,0
9908,Liability,Male,69,Married,2,1,400,0,Sport,Honda,>7,20000 to 29000,External,2,2022,May,3,Saturday,1,Urban,Third Party,>30,No,No,May,4,Monday,>30,8749.420735,0
9909,Collision,Male,56,Married,1,0,400,0,Sedan,Toyota,>7,20000 to 29000,External,3,2022,May,3,Monday,1,Urban,Third Party,>30,No,No,May,3,Monday,>30,4768.361746,0
9910,Liability,Male,73,Married,4,2 to 4,400,0,Sport,Mazda,>7,20000 to 29000,External,3,2022,May,2,Wednesday,1,Urban,Third Party,>30,No,No,May,3,Wednesday,>30,2215.311287,0
9912,Liability,Female,38,Single,3,2 to 4,400,0,Sport,Hyundai,7,20000 to 29000,External,2,2022,Jul,3,Wednesday,1,Urban,Policyholder,>30,No,No,Jul,4,Thursday,>30,3646.404943,0
9914,Collision,Male,35,Married,3,0,400,0,Sedan,Hyundai,6,30000 to 39000,External,2,2022,Aug,1,Friday,1,Urban,Policyholder,>30,No,No,Aug,3,Tuesday,>30,9003.519007,0
9915,Liability,Male,38,Married,3,2 to 4,400,0,Sport,Chevrolet,>7,>69000,External,15,2022,Aug,1,Tuesday,1,Urban,Policyholder,>30,No,No,Aug,1,Tuesday,>30,75001.97043,0
9916,Collision,Male,31,Single,3,2 to 4,400,0,Sedan,Toyota,7,20000 to 29000,External,8,2022,Nov,1,Tuesday,1,Rural,Third Party,>30,No,No,Dec,2,Wednesday,>30,2419.626312,0
9917,Liability,Male,39,Married,1,>4,400,0,Sport,Mazda,7,30000 to 39000,External,1,2022,Mar,3,Wednesday,1,Urban,Policyholder,>30,No,No,Mar,4,Monday,>30,87808.1069,0
9918,Liability,Male,29,Married,1,2 to 4,400,0,Sport,Honda,7,30000 to 39000,External,7,2022,Sep,1,Friday,1,Urban,Policyholder,>30,No,No,Sep,3,Tuesday,>30,75094.17489,0
9920,Liability,Female,35,Single,1,2 to 4,400,1,Sport,Hyundai,7,20000 to 29000,External,9,2022,May,3,Sunday,1,Urban,Third Party,>30,No,No,May,3,Wednesday,>30,5361.333788,0
9921,Collision,Male,38,Married,1,2 to 4,700,0,Sedan,Chevrolet,7,30000 to 39000,External,6,2022,Jun,2,Wednesday,1,Urban,Policyholder,>30,No,No,Jun,3,Wednesday,>30,92790.33671,0
9922,Collision,Male,36,Married,4,>4,400,0,Sedan,Honda,>7,>69000,External,2,2022,Jun,1,Sunday,1,Rural,Policyholder,>30,No,No,Sep,1,Tuesday,>30,78989.11144,0
9923,All Perils,Male,36,Married,4,2 to 4,400,0,Sedan,Mazda,7,20000 to 29000,External,7,2022,Feb,1,Monday,3 to 4,Urban,Policyholder,>30,No,No,Feb,1,Monday,>30,6544.577053,1
9925,Collision,Male,62,Married,3,2 to 4,400,0,Sport,Honda,>7,>69000,External,7,2022,Nov,3,Tuesday,1,Urban,Third Party,>30,No,No,Nov,3,Wednesday,>30,69841.76238,0
9926,All Perils,Male,58,Married,2,0,400,0,Sedan,BMW,>7,20000 to 29000,External,6,2022,Nov,3,Saturday,1,Rural,Policyholder,>30,No,No,Nov,4,Monday,>30,3676.920426,0
9927,Liability,Male,33,Married,3,2 to 4,400,0,Sport,Hyundai,7,20000 to 29000,External,1,2022,Nov,3,Friday,1,Urban,Policyholder,>30,No,No,Nov,4,Monday,>30,4155.870655,0
9928,All Perils,Male,47,Married,1,>4,400,0,Sedan,Toyota,7,20000 to 29000,External,14,2022,Feb,4,Tuesday,1,Urban,Policyholder,15 to 30,No,No,Apr,1,Friday,>30,19005.84538,0
9929,All Perils,Female,32,Single,3,2 to 4,400,0,Sedan,Toyota,6,<20000,External,6,2022,Feb,2,Tuesday,1,Urban,Policyholder,>30,No,No,Feb,2,Thursday,>30,2130.089536,1
9930,All Perils,Male,43,Married,1,0,400,0,Sedan,Toyota,7,20000 to 29000,External,7,2022,Dec,3,Sunday,1,Urban,Policyholder,>30,No,No,Dec,4,Friday,>30,8052.112456,0
9931,All Perils,Male,58,Married,2,2 to 4,400,0,Sedan,Honda,7,30000 to 39000,External,7,2022,Feb,2,Tuesday,1,Urban,Third Party,>30,No,No,Feb,3,Wednesday,>30,63533.82496,0
9932,Collision,Male,31,Married,2,2 to 4,400,0,Sedan,Honda,6,20000 to 29000,External,13,2022,Dec,5,Thursday,1,Urban,Policyholder,>30,No,No,Dec,5,Thursday,>30,8488.624886,0
9934,All Perils,Male,77,Married,2,0,400,4 to 8,Sedan,Chevrolet,>7,>69000,External,15,2022,Aug,4,Tuesday,2,Urban,Policyholder,>30,No,No,Aug,4,Wednesday,>30,96853.04458,0
9937,Liability,Male,36,Single,3,2 to 4,400,0,Sport,Hyundai,>7,20000 to 29000,External,1,2022,Nov,2,Wednesday,1,Urban,Policyholder,>30,No,No,Nov,2,Wednesday,>30,4508.178369,0
9938,Collision,Male,27,Married,1,1,400,0,Sedan,Toyota,6,20000 to 29000,External,1,2022,Oct,4,Monday,1,Urban,Third Party,>30,No,No,Oct,4,Monday,>30,4578.970333,0
9939,Collision,Male,49,Single,2,2 to 4,400,0,Sedan,Toyota,>7,30000 to 39000,External,4,2022,Mar,4,Friday,1,Urban,Policyholder,>30,No,No,Mar,4,Monday,>30,73731.75177,0
9940,Liability,Male,71,Married,1,2 to 4,400,0,Sport,Mazda,>7,20000 to 29000,External,1,2022,Mar,3,Friday,1,Urban,Policyholder,>30,No,No,Mar,4,Tuesday,>30,4758.594955,0
9941,All Perils,Male,64,Married,1,0,400,0,Sedan,Mazda,>7,>69000,External,7,2022,Jul,2,Tuesday,1,Urban,Policyholder,>30,No,No,Aug,4,Tuesday,>30,86797.1844,0
9942,Collision,Female,39,Single,1,2 to 4,400,0,Sedan,Toyota,7,20000 to 29000,External,4,2022,Feb,2,Tuesday,1,Urban,Third Party,>30,No,No,Feb,3,Friday,>30,2533.308201,0
9943,All Perils,Male,40,Married,2,0,400,0,Sedan,Hyundai,7,>69000,External,8,2022,Jul,5,Friday,1,Urban,Policyholder,>30,No,No,Aug,1,Friday,>30,59418.4288,0
9944,All Perils,Male,32,Married,3,2 to 4,400,0,Sedan,Mazda,6,20000 to 29000,External,2,2022,Sep,4,Sunday,1,Urban,Third Party,>30,No,No,Oct,1,Wednesday,>30,3616.923787,0
9945,All Perils,Male,33,Single,1,2 to 4,400,0,Sedan,Toyota,6,20000 to 29000,External,10,2022,Nov,2,Thursday,1,Urban,Third Party,>30,No,No,Nov,3,Tuesday,>30,1903.304866,0
9946,All Perils,Male,30,Married,4,2 to 4,500,2 to 3,Sedan,Ford,7,40000 to 59000,External,5,2022,Nov,1,Saturday,1,Urban,Third Party,>30,No,No,Nov,2,Wednesday,>30,22262.93367,1
9947,Collision,Female,34,Married,1,>4,400,0,Sedan,Honda,7,20000 to 29000,External,7,2022,Feb,2,Tuesday,1,Urban,Policyholder,>30,No,No,Apr,1,Wednesday,>30,36802.45293,1
9948,All Perils,Male,30,Married,3,2 to 4,400,0,Sedan,Toyota,6,20000 to 29000,External,16,2022,Feb,2,Tuesday,1,Urban,Third Party,>30,No,No,Feb,4,Tuesday,>30,6036.379691,0
9949,All Perils,Male,21,Single,1,1,400,0,Sedan,Honda,5,20000 to 29000,External,13,2022,Jun,3,Sunday,1,Urban,Third Party,>30,No,No,Jun,3,Monday,>30,5248.310022,0
9950,Liability,Male,42,Married,1,1,400,0,Sport,Mazda,7,20000 to 29000,External,13,2022,Apr,2,Sunday,1,Urban,Policyholder,>30,No,No,Sep,3,Monday,>30,8444.025589,0
9951,All Perils,Male,44,Single,3,2 to 4,400,0,Sedan,Saab,7,>69000,External,1,2022,Mar,3,Thursday,1,Rural,Policyholder,>30,No,No,Mar,4,Wednesday,>30,66415.6927,0
9952,Collision,Male,26,Single,3,>4,700,0,Sedan,Honda,7,20000 to 29000,External,3,2022,Jan,4,Tuesday,1,Urban,Policyholder,>30,No,Yes,May,3,Wednesday,>30,17077.53658,0
9954,All Perils,Male,26,Married,1,1,400,0,Sedan,Chevrolet,7,<20000,External,3,2022,Jul,1,Wednesday,1,Urban,Third Party,>30,No,No,Jul,2,Tuesday,>30,5116.870435,0
9955,Collision,Male,55,Married,4,0,400,4 to 8,Sedan,Mazda,>7,30000 to 39000,External,11,2022,Jun,2,Thursday,2,Rural,Third Party,>30,No,No,Jun,2,Friday,>30,5359.314237,0
9956,Liability,Male,51,Married,1,>4,400,0,Sport,Hyundai,>7,30000 to 39000,External,3,2022,Dec,4,Sunday,1,Urban,Policyholder,>30,No,No,Dec,4,Wednesday,>30,52880.4424,0
9957,Liability,Male,29,Married,1,>4,400,0,Sport,Hyundai,6,20000 to 29000,External,9,2022,Mar,1,Saturday,1,Urban,Policyholder,>30,No,No,Mar,2,Monday,>30,17401.87093,0
9958,All Perils,Male,76,Married,3,0,400,0,Sedan,Hyundai,7,<20000,External,13,2022,Feb,3,Thursday,1,Urban,Third Party,>30,Yes,No,Feb,3,Friday,>30,2467.875781,0
9959,Liability,Male,60,Married,1,2 to 4,400,0,Sport,Ford,6,>69000,External,11,2022,Nov,2,Wednesday,1,Urban,Policyholder,>30,No,No,Nov,2,Monday,>30,69479.88404,0
9961,All Perils,Male,58,Single,1,1,400,0,Sedan,Chevrolet,>7,>69000,External,13,2022,Jan,2,Saturday,1,Urban,Third Party,>30,No,No,Jan,2,Monday,>30,53613.85824,0
9962,Collision,Male,27,Single,3,1,400,0,Sedan,Mazda,6,20000 to 29000,External,15,2022,Dec,3,Thursday,1,Urban,Third Party,>30,No,No,Dec,4,Wednesday,>30,1791.004143,0
9963,Collision,Female,27,Married,3,1,400,0,Sedan,Toyota,6,20000 to 29000,External,4,2022,Dec,1,Saturday,1,Rural,Policyholder,>30,No,No,Dec,2,Monday,>30,6978.955294,0
9964,Liability,Male,33,Single,4,0,400,0,Sport,Mazda,6,20000 to 29000,External,14,2022,May,4,Thursday,3 to 4,Urban,Third Party,>30,No,No,May,4,Friday,>30,1025.799984,0
9965,Collision,Male,55,Married,4,1,400,0,Sedan,Toyota,3,<20000,External,5,2022,May,4,Wednesday,1,Urban,Policyholder,>30,No,No,Jun,1,Thursday,>30,7155.748701,0
9967,Collision,Male,28,Married,3,0,400,0,Sedan,Toyota,7,20000 to 29000,External,6,2022,Jul,4,Sunday,1,Urban,Policyholder,>30,No,No,Aug,4,Tuesday,>30,5758.834182,0
9968,Liability,Male,54,Married,1,>4,400,0,Sport,Hyundai,>7,30000 to 39000,External,3,2022,Jul,4,Monday,1,Urban,Policyholder,>30,No,No,Jul,4,Tuesday,>30,52357.48272,0
9969,Collision,Female,35,Married,1,0,400,0,Sedan,Toyota,6,20000 to 29000,External,11,2022,Sep,2,Thursday,1,Urban,Policyholder,>30,No,No,Sep,2,Tuesday,>30,7707.866538,0
9971,Liability,Male,33,Married,1,>4,400,0,Sport,Hyundai,7,20000 to 29000,External,5,2022,Sep,3,Friday,1,Urban,Third Party,>30,No,No,Sep,4,Wednesday,>30,48074.1065,0
9973,All Perils,Male,31,Married,3,1,400,0,Sedan,Hyundai,7,20000 to 29000,External,5,2022,Sep,4,Thursday,1,Urban,Policyholder,>30,No,No,Sep,4,Monday,>30,7515.61326,0
9974,All Perils,Male,49,Divorced,3,0,400,0,Sedan,Toyota,>7,20000 to 29000,External,13,2022,Oct,2,Tuesday,1,Urban,Third Party,>30,No,No,Oct,2,Wednesday,>30,9395.036674,0
9977,Liability,Female,22,Single,2,0,400,0,Sport,Toyota,5,20000 to 29000,External,13,2022,Dec,2,Monday,1,Urban,Policyholder,>30,No,No,Dec,2,Monday,>30,4989.884207,0
9978,All Perils,Male,34,Married,2,0,400,0,Sedan,VW,4,30000 to 39000,External,14,2022,Jan,1,Tuesday,1,Urban,Third Party,>30,No,Yes,Jan,2,Monday,>30,6811.105951,0
9979,Collision,Male,21,Single,3,1,400,0,Sedan,Hyundai,5,30000 to 39000,External,6,2022,Jan,1,Thursday,1,Urban,Third Party,>30,No,No,Jan,2,Monday,>30,37438.29296,0
9980,All Perils,Male,31,Single,3,1,400,0,Sedan,Hyundai,5,30000 to 39000,External,8,2022,May,2,Friday,1,Urban,Policyholder,>30,No,No,May,3,Friday,>30,33799.58926,0
9981,Liability,Male,38,Single,1,2 to 4,400,0,Sport,Chevrolet,7,20000 to 29000,External,10,2022,May,2,Friday,1,Urban,Policyholder,>30,No,No,May,3,Friday,>30,9800.433303,0
9982,All Perils,Male,32,Married,2,2 to 4,400,0,Sedan,Honda,7,<20000,External,5,2022,May,2,Friday,1,Urban,Third Party,>30,No,No,May,3,Monday,>30,1444.49652,0
9984,Collision,Male,60,Married,3,0,400,0,Sedan,Hyundai,6,20000 to 29000,External,2,2022,May,5,Wednesday,1,Urban,Third Party,>30,No,No,Jun,1,Thursday,>30,2309.912884,0
9985,Liability,Female,18,Single,4,2 to 4,400,0,Sport,Chevrolet,3,20000 to 29000,External,12,2022,Jun,1,Friday,1,Urban,Policyholder,>30,No,No,Jun,4,Monday,>30,9052.332936,0
9986,All Perils,Male,51,Married,2,>4,400,0,Utility,Ford,7,>69000,External,2,2022,Feb,2,Wednesday,1,Urban,Policyholder,>30,No,No,Feb,3,Thursday,>30,59294.45557,1
9987,All Perils,Male,54,Married,2,2 to 4,400,0,Sedan,Hyundai,>7,<20000,External,8,2022,Sep,4,Thursday,1,Urban,Policyholder,>30,No,Yes,Sep,4,Monday,>30,5805.053314,0
9988,Liability,Male,26,Single,3,2 to 4,400,0,Sport,Ford,7,30000 to 39000,External,15,2022,Dec,3,Friday,1,Urban,Policyholder,>30,No,No,Dec,3,Monday,>30,11777.71217,0
9990,Collision,Male,57,Married,2,1,400,0,Sedan,Hyundai,>7,30000 to 39000,External,10,2022,Dec,5,Friday,1,Urban,Policyholder,>30,No,No,Dec,5,Friday,>30,55118.03352,0
9991,Liability,Male,27,Single,2,0,400,0,Sport,Honda,6,20000 to 29000,External,1,2022,Dec,4,Wednesday,1,Urban,Policyholder,>30,No,No,Dec,4,Wednesday,>30,2561.22809,0
9992,Liability,Male,22,Single,4,2 to 4,400,0,Sport,Mazda,5,20000 to 29000,External,3,2022,Dec,4,Monday,1,Rural,Third Party,>30,No,Yes,Dec,4,Tuesday,>30,6335.546407,0
9993,Collision,Male,31,Married,3,0,400,0,Sport,Mazda,6,>69000,External,15,2022,Dec,3,Tuesday,1,Urban,Third Party,>30,No,No,Dec,3,Wednesday,>30,57166.76095,0
9994,All Perils,Male,51,Married,4,2 to 4,400,0,Utility,Ford,6,>69000,External,9,2022,Sep,3,Tuesday,1,Urban,Policyholder,>30,No,No,Oct,1,Wednesday,>30,74984.02709,0
9995,All Perils,Male,53,Married,4,2 to 4,400,0,Sedan,Ford,7,30000 to 39000,External,13,2022,Aug,5,Thursday,1,Urban,Policyholder,>30,No,No,Sep,5,Friday,>30,49498.47291,0
9996,All Perils,Male,40,Single,1,1,400,0,Sedan,Hyundai,>7,20000 to 29000,External,7,2022,Feb,2,Thursday,1,Urban,Third Party,>30,No,No,Feb,2,Friday,>30,2971.528627,0
9997,Collision,Male,30,Single,2,>4,500,2 to 3,Sedan,Hyundai,6,20000 to 29000,External,9,2022,Feb,2,Thursday,2,Urban,Policyholder,>30,No,No,Feb,3,Tuesday,>30,18108.96768,1
9998,Liability,Male,36,Married,4,2 to 4,400,0,Sport,Toyota,7,20000 to 29000,External,1,2022,May,5,Tuesday,1,Urban,Policyholder,>30,No,No,May,5,Tuesday,>30,2569.782183,0
9999,Collision,Male,33,Married,1,2 to 4,400,0,Sedan,Chevrolet,7,30000 to 39000,External,10,2022,May,5,Monday,1,Urban,Third Party,>30,No,No,May,5,Tuesday,>30,59551.89205,0
10000,All Perils,Male,46,Married,2,1,400,0,Sedan,Acura,7,30000 to 39000,External,16,2022,May,2,Saturday,1,Urban,Policyholder,>30,No,No,Jun,3,Thursday,>30,54340.81203,0
10003,All Perils,Male,27,Single,1,2 to 4,400,0,Sedan,Mazda,5,30000 to 39000,External,5,2022,Jan,1,Friday,1,Urban,Policyholder,>30,No,No,Jan,4,Monday,>30,61120.60238,0
10006,Liability,Male,42,Married,4,>4,400,0,Sport,Hyundai,>7,30000 to 39000,External,2,2022,Nov,2,Tuesday,1,Urban,Policyholder,>30,No,No,Nov,2,Tuesday,>30,18685.79483,0
10007,All Perils,Male,36,Married,1,0,400,0,Sedan,Chevrolet,>7,20000 to 29000,External,1,2022,Oct,2,Monday,1,Urban,Policyholder,>30,No,No,Oct,2,Monday,>30,4608.979306,0
10008,Collision,Male,41,Married,4,1,400,0,Sedan,Hyundai,>7,30000 to 39000,External,14,2022,Sep,5,Thursday,1,Urban,Policyholder,>30,No,No,Oct,1,Tuesday,>30,35721.18535,0
10009,Collision,Female,27,Single,1,2 to 4,400,0,Sedan,Hyundai,7,20000 to 29000,External,1,2022,Sep,4,Tuesday,1,Urban,Policyholder,>30,No,No,Sep,4,Tuesday,>30,6545.185969,0
10011,Collision,Male,60,Married,2,0,400,1,Sedan,Mazda,>7,30000 to 39000,External,10,2022,Sep,1,Monday,1,Urban,Policyholder,>30,No,No,Sep,1,Tuesday,>30,4984.838382,0
10012,Collision,Female,30,Single,2,1,400,0,Sedan,Hyundai,6,20000 to 29000,External,7,2022,Aug,4,Saturday,1,Urban,Policyholder,>30,No,No,Aug,5,Tuesday,>30,5112.055411,0
10013,Liability,Male,53,Single,2,2 to 4,400,0,Sport,VW,>7,30000 to 39000,External,5,2022,Feb,2,Wednesday,1,Urban,Third Party,>30,No,No,Mar,1,Tuesday,>30,64194.69635,0
10015,Liability,Male,32,Married,3,2 to 4,400,0,Sport,Mazda,6,20000 to 29000,External,12,2022,Mar,3,Sunday,1,Urban,Policyholder,>30,No,No,Mar,4,Wednesday,>30,4129.969374,0
10016,All Perils,Female,33,Married,3,2 to 4,400,0,Sedan,Toyota,7,>69000,External,14,2022,Feb,2,Friday,1,Urban,Policyholder,>30,No,No,Feb,3,Thursday,>30,84229.61797,1
10017,All Perils,Male,26,Single,1,2 to 4,400,0,Sedan,Hyundai,5,20000 to 29000,External,7,2022,Apr,3,Wednesday,1,Rural,Third Party,>30,No,No,Apr,3,Wednesday,>30,5875.551673,0
10018,Liability,Male,18,Single,4,>4,400,4 to 8,Sport,Hyundai,2,20000 to 29000,External,2,2022,Oct,1,Friday,2,Urban,Policyholder,>30,No,No,Oct,1,Friday,>30,18224.17795,0
10019,Liability,Male,36,Married,4,2 to 4,400,0,Sport,Hyundai,7,30000 to 39000,External,16,2022,Apr,1,Monday,1,Urban,Policyholder,>30,No,No,Apr,4,Friday,>30,23860.36402,0
10020,Collision,Male,53,Married,3,2 to 4,400,0,Sedan,Toyota,>7,20000 to 29000,External,5,2022,Mar,5,Friday,1,Urban,Third Party,>30,No,No,Apr,1,Thursday,>30,8394.219854,0
10021,Liability,Male,41,Single,2,>4,400,0,Sport,Chevrolet,7,20000 to 29000,External,1,2022,Mar,5,Friday,1,Urban,Policyholder,>30,No,No,Jul,2,Tuesday,>30,20394.11688,0
10024,Liability,Male,54,Married,4,1,400,0,Sport,Toyota,>7,30000 to 39000,External,12,2022,Oct,1,Saturday,1,Urban,Policyholder,>30,No,No,Oct,1,Thursday,>30,17449.70565,0
10025,All Perils,Male,54,Married,4,2 to 4,400,0,Sedan,Chevrolet,>7,30000 to 39000,External,16,2022,Nov,1,Sunday,1,Urban,Policyholder,>30,No,No,Nov,2,Wednesday,>30,25935.37759,0
10026,Liability,Male,37,Married,2,2 to 4,400,0,Sport,Acura,>7,20000 to 29000,External,12,2022,Oct,4,Friday,1,Urban,Policyholder,>30,No,No,Jan,4,Tuesday,>30,6837.270041,0
10027,Collision,Male,26,Single,1,1,400,0,Sedan,Mazda,6,30000 to 39000,External,3,2022,Jan,3,Monday,1,Urban,Policyholder,>30,No,No,Jan,3,Wednesday,>30,51406.00074,0
10031,Collision,Male,72,Married,2,2 to 4,400,0,Sedan,Toyota,>7,20000 to 29000,External,6,2022,Feb,2,Friday,1,Urban,Policyholder,>30,No,Yes,Feb,3,Friday,>30,1697.765871,1
10032,All Perils,Male,27,Single,2,0,400,0,Sedan,Toyota,6,<20000,External,9,2022,Feb,2,Friday,1,Urban,Policyholder,0,No,No,Feb,2,Saturday,>30,2984.396383,1
10033,Liability,Female,35,Married,1,>4,400,0,Sport,Mazda,6,20000 to 29000,External,5,2022,Apr,1,Friday,1,Urban,Policyholder,>30,No,No,Apr,4,Friday,>30,35866.44655,0
10035,All Perils,Male,49,Married,2,2 to 4,400,0,Sedan,Chevrolet,>7,30000 to 39000,External,16,2022,Jun,1,Wednesday,1,Urban,Policyholder,>30,No,No,Jun,1,Thursday,>30,52494.33742,0
10036,Collision,Male,55,Married,3,2 to 4,400,0,Sedan,Hyundai,7,20000 to 29000,External,8,2022,May,5,Monday,1,Urban,Third Party,>30,No,No,Jun,1,Friday,>30,2820.231976,0
10037,Liability,Male,41,Married,4,2 to 4,400,0,Sport,Mazda,7,40000 to 59000,External,15,2022,Aug,3,Tuesday,1,Urban,Third Party,>30,No,No,Aug,3,Thursday,>30,37564.79946,0
10038,Collision,Male,47,Married,3,2 to 4,400,0,Sedan,Mazda,>7,20000 to 29000,External,5,2022,Feb,2,Saturday,1,Urban,Third Party,>30,No,No,Feb,3,Wednesday,>30,6466.96176,0
10039,Collision,Female,40,Single,2,2 to 4,400,4 to 8,Sedan,Hyundai,5,20000 to 29000,External,1,2022,Aug,3,Friday,2,Urban,Third Party,>30,No,No,Aug,3,Friday,>30,8258.618181,0
10040,Collision,Male,54,Married,2,2 to 4,400,0,Sport,Honda,>7,>69000,External,8,2022,Oct,5,Saturday,1,Urban,Policyholder,>30,No,No,Nov,1,Wednesday,>30,67101.08283,0
10041,All Perils,Male,36,Married,4,0,400,0,Utility,Chevrolet,>7,>69000,External,11,2022,Nov,4,Tuesday,1,Urban,Policyholder,>30,No,No,Jan,3,Friday,>30,85872.39789,0
10042,Liability,Female,44,Married,4,2 to 4,400,0,Sport,Honda,7,20000 to 29000,External,9,2022,Nov,1,Thursday,1,Urban,Policyholder,>30,No,No,Nov,1,Friday,>30,1242.965757,0
10043,All Perils,Male,30,Married,3,2 to 4,400,0,Sedan,Toyota,6,20000 to 29000,External,9,2022,Dec,3,Tuesday,1,Urban,Policyholder,>30,No,Yes,Jan,3,Monday,>30,1347.343732,0
10044,Collision,Male,27,Married,3,2 to 4,400,0,Sedan,Honda,6,20000 to 29000,External,11,2022,May,1,Saturday,1,Urban,Third Party,>30,No,No,May,5,Monday,>30,7054.600746,0
10045,Collision,Male,30,Married,2,0,700,0,Sport,Honda,7,>69000,External,11,2022,Jun,4,Saturday,1,Urban,Third Party,>30,No,No,Jun,4,Monday,>30,65937.52102,0
10046,Liability,Male,27,Single,4,1,400,0,Sport,Honda,6,20000 to 29000,External,13,2022,Aug,3,Monday,3 to 4,Urban,Policyholder,>30,No,No,Sep,1,Friday,>30,4328.425685,0
10047,Liability,Male,74,Married,4,>4,400,0,Sport,Toyota,>7,20000 to 29000,External,11,2022,Jul,2,Friday,1,Urban,Policyholder,>30,No,No,Jul,2,Monday,>30,13390.62107,0
10048,Collision,Male,23,Married,1,1,500,2 to 3,Sedan,Honda,6,20000 to 29000,External,4,2022,Sep,3,Thursday,1,Rural,Policyholder,>30,No,No,Oct,1,Sunday,>30,2607.995824,0
10049,Liability,Male,31,Married,4,0,400,0,Sport,Hyundai,7,20000 to 29000,External,15,2022,Dec,2,Monday,1,Urban,Policyholder,>30,No,No,Dec,2,Tuesday,>30,8043.295796,0
10051,Liability,Male,41,Married,1,2 to 4,400,0,Sport,Acura,>7,>69000,External,3,2022,Sep,1,Saturday,1,Urban,Policyholder,>30,No,No,Oct,1,Wednesday,>30,50099.55706,0
10052,Collision,Male,33,Single,4,0,400,0,Sedan,Toyota,6,30000 to 39000,External,10,2022,May,1,Thursday,1,Urban,Third Party,>30,No,No,May,3,Friday,>30,2990.124297,0
10053,Collision,Male,33,Single,1,2 to 4,400,0,Sedan,Mazda,6,20000 to 29000,External,3,2022,Apr,5,Sunday,1,Urban,Third Party,>30,No,No,May,3,Monday,>30,761.4839982,0
10055,All Perils,Male,54,Married,3,>4,400,0,Utility,Hyundai,7,>69000,External,3,2022,Sep,4,Sunday,1,Rural,Policyholder,>30,No,No,Sep,4,Monday,>30,58916.53927,0
10056,All Perils,Male,43,Married,4,0,400,0,Sedan,Honda,0,>69000,External,16,2022,Jul,2,Thursday,1,Urban,Third Party,>30,No,No,Jul,2,Friday,>30,76920.79491,0
10057,Liability,Female,37,Married,4,1,400,0,Sport,Hyundai,>7,20000 to 29000,External,15,2022,Jun,4,Saturday,1,Urban,Policyholder,>30,No,No,Jun,4,Monday,>30,6056.328889,0
10058,Collision,Male,35,Single,3,0,400,0,Sport,Honda,7,>69000,External,11,2022,Apr,5,Friday,1,Urban,Policyholder,>30,No,No,May,3,Thursday,>30,70530.64695,0
10059,All Perils,Male,63,Married,1,1,400,0,Sedan,Toyota,>7,>69000,External,13,2022,Apr,5,Thursday,1,Urban,Third Party,>30,No,No,May,1,Tuesday,>30,63535.61003,0
10060,Liability,Male,74,Married,2,2 to 4,400,4 to 8,Sport,Mazda,>7,20000 to 29000,External,3,2022,Sep,5,Friday,2,Urban,Policyholder,>30,No,No,Oct,1,Monday,>30,4492.933709,0
10061,All Perils,Female,43,Married,2,2 to 4,400,0,Sedan,Toyota,2,<20000,External,8,2022,Jul,3,Thursday,1,Urban,Policyholder,>30,No,No,Jul,3,Monday,>30,2759.966265,0
10062,Collision,Male,50,Married,1,2 to 4,400,0,Sedan,Mazda,7,20000 to 29000,External,2,2022,Aug,1,Wednesday,1,Urban,Policyholder,>30,No,No,Aug,1,Thursday,>30,2617.144991,0
10063,All Perils,Male,34,Married,3,1,400,0,Sedan,Hyundai,7,20000 to 29000,External,14,2022,Nov,4,Wednesday,1,Urban,Policyholder,>30,No,No,Dec,2,Tuesday,>30,3978.082339,0
10064,Collision,Male,60,Married,1,2 to 4,400,0,Sedan,Mazda,>7,20000 to 29000,External,3,2022,Feb,4,Sunday,1,Urban,Policyholder,>30,No,No,May,4,Tuesday,>30,9577.995762,0
